"","Iplant_Double","Month","Year","Hummingbird","Camera","Day","Bird","Plant","Yobs","Transect_R","DateP","ID","Elev","Traitmatch","Flowers","Month.a","jBird","jPlant"
"1690","Psammisia ulbrichiana",7,"2013","Green-crowned Brilliant",277,2,10,124,0,"1700_1900","2013-07-29","FL084",NA,0.686,254.444444444445,"Jul",9,37
"1691","Psammisia ulbrichiana",7,"2013","Brown Inca",266,3,13,124,2,"1700_1900","2013-07-26","FL072",1890,0.493,254.444444444445,"Jul",3,37
"1692","Psammisia ulbrichiana",7,"2013","Green-crowned Brilliant",266,3,10,124,0,"1700_1900","2013-07-26","FL072",NA,0.686,254.444444444445,"Jul",9,37
"1693","Psammisia ulbrichiana",7,"2013","Purple-bibbed Whitetip",278,1,7,124,0,"1900_2100","2013-07-23","FL086",NA,0.933,254.444444444445,"Jul",12,37
"1694","Psammisia ulbrichiana",7,"2013","Collared Inca",277,2,16,124,1,"1700_1900","2013-07-29","FL084",1850,0.378,254.444444444445,"Jul",5,37
"1695","Psammisia ulbrichiana",7,"2013","Purple-bibbed Whitetip",266,1,7,124,0,"1700_1900","2013-07-24","FL072",NA,0.933,254.444444444445,"Jul",12,37
"1696","Psammisia ulbrichiana",7,"2013","Purple-bibbed Whitetip",277,2,7,124,0,"1700_1900","2013-07-29","FL084",NA,0.933,254.444444444445,"Jul",12,37
"1697","Psammisia ulbrichiana",7,"2013","Green-crowned Brilliant",266,2,10,124,0,"1700_1900","2013-07-25","FL072",NA,0.686,254.444444444445,"Jul",9,37
"1698","Psammisia ulbrichiana",7,"2013","Booted Racket-tail",266,2,8,124,0,"1700_1900","2013-07-25","FL072",NA,1.571,254.444444444445,"Jul",2,37
"1699","Psammisia ulbrichiana",7,"2013","Tawny-bellied Hermit",277,1,11,124,0,"1700_1900","2013-07-28","FL084",NA,1.2,254.444444444445,"Jul",15,37
"1700","Psammisia ulbrichiana",7,"2013","Collared Inca",277,1,16,124,1,"1700_1900","2013-07-28","FL084",1850,0.378,254.444444444445,"Jul",5,37
"1701","Psammisia ulbrichiana",7,"2013","Green-crowned Brilliant",266,1,10,124,0,"1700_1900","2013-07-24","FL072",NA,0.686,254.444444444445,"Jul",9,37
"1702","Psammisia ulbrichiana",7,"2013","Booted Racket-tail",277,3,8,124,0,"1700_1900","2013-07-30","FL084",NA,1.571,254.444444444445,"Jul",2,37
"1703","Psammisia ulbrichiana",7,"2013","Wedge-billed Hummingbird",266,2,6,124,0,"1700_1900","2013-07-25","FL072",NA,1.473,254.444444444445,"Jul",17,37
"1704","Psammisia ulbrichiana",7,"2013","Green-crowned Brilliant",277,3,10,124,0,"1700_1900","2013-07-30","FL084",NA,0.686,254.444444444445,"Jul",9,37
"1705","Psammisia ulbrichiana",7,"2013","Green-fronted Lancebill",277,3,15,124,0,"1700_1900","2013-07-30","FL084",NA,0.396,254.444444444445,"Jul",10,37
"1706","Psammisia ulbrichiana",7,"2013","Green-crowned Brilliant",277,1,10,124,0,"1700_1900","2013-07-28","FL084",NA,0.686,254.444444444445,"Jul",9,37
"1707","Psammisia ulbrichiana",7,"2013","Wedge-billed Hummingbird",266,3,6,124,0,"1700_1900","2013-07-26","FL072",NA,1.473,254.444444444445,"Jul",17,37
"1708","Psammisia ulbrichiana",7,"2013","Gorgeted Sunangel",277,2,19,124,3,"1700_1900","2013-07-29","FL084",1850,1.298,254.444444444445,"Jul",8,37
"1709","Psammisia ulbrichiana",7,"2013","Purple-bibbed Whitetip",277,3,7,124,0,"1700_1900","2013-07-30","FL084",NA,0.933,254.444444444445,"Jul",12,37
"1710","Psammisia ulbrichiana",7,"2013","Fawn-breasted Brilliant",278,1,12,124,1,"1900_2100","2013-07-23","FL086",1950,0.795,254.444444444445,"Jul",7,37
"1711","Psammisia ulbrichiana",7,"2013","Violet-tailed Sylph",266,1,14,124,0,"1700_1900","2013-07-24","FL072",NA,1.239,254.444444444445,"Jul",16,37
"1712","Psammisia ulbrichiana",7,"2013","Wedge-billed Hummingbird",277,3,6,124,0,"1700_1900","2013-07-30","FL084",NA,1.473,254.444444444445,"Jul",17,37
"1713","Psammisia ulbrichiana",7,"2013","Green-fronted Lancebill",277,2,15,124,1,"1700_1900","2013-07-29","FL084",1850,0.396,254.444444444445,"Jul",10,37
"1714","Psammisia ulbrichiana",7,"2013","Gorgeted Sunangel",277,1,19,124,1,"1700_1900","2013-07-28","FL084",1850,1.298,254.444444444445,"Jul",8,37
"1715","Psammisia ulbrichiana",7,"2013","Green-fronted Lancebill",277,1,15,124,0,"1700_1900","2013-07-28","FL084",NA,0.396,254.444444444445,"Jul",10,37
"1716","Psammisia ulbrichiana",7,"2013","Tawny-bellied Hermit",277,3,11,124,0,"1700_1900","2013-07-30","FL084",NA,1.2,254.444444444445,"Jul",15,37
"1717","Psammisia ulbrichiana",7,"2013","Booted Racket-tail",277,2,8,124,0,"1700_1900","2013-07-29","FL084",NA,1.571,254.444444444445,"Jul",2,37
"1718","Psammisia ulbrichiana",7,"2013","Purple-bibbed Whitetip",277,1,7,124,0,"1700_1900","2013-07-28","FL084",NA,0.933,254.444444444445,"Jul",12,37
"1719","Psammisia ulbrichiana",7,"2013","Booted Racket-tail",278,1,8,124,0,"1900_2100","2013-07-23","FL086",NA,1.571,254.444444444445,"Jul",2,37
"1720","Psammisia ulbrichiana",7,"2013","Wedge-billed Hummingbird",266,1,6,124,0,"1700_1900","2013-07-24","FL072",NA,1.473,254.444444444445,"Jul",17,37
"1721","Psammisia ulbrichiana",7,"2013","Booted Racket-tail",266,3,8,124,0,"1700_1900","2013-07-26","FL072",NA,1.571,254.444444444445,"Jul",2,37
"1722","Psammisia ulbrichiana",7,"2013","Green-crowned Brilliant",278,1,10,124,0,"1900_2100","2013-07-23","FL086",NA,0.686,254.444444444445,"Jul",9,37
"1723","Psammisia ulbrichiana",7,"2013","Brown Inca",266,1,13,124,3,"1700_1900","2013-07-24","FL072",1890,0.493,254.444444444445,"Jul",3,37
"1724","Psammisia ulbrichiana",7,"2013","Wedge-billed Hummingbird",277,1,6,124,0,"1700_1900","2013-07-28","FL084",NA,1.473,254.444444444445,"Jul",17,37
"1725","Psammisia ulbrichiana",7,"2013","Violet-tailed Sylph",266,2,14,124,1,"1700_1900","2013-07-25","FL072",1890,1.239,254.444444444445,"Jul",16,37
"1726","Psammisia ulbrichiana",7,"2013","Wedge-billed Hummingbird",277,2,6,124,0,"1700_1900","2013-07-29","FL084",NA,1.473,254.444444444445,"Jul",17,37
"1727","Psammisia ulbrichiana",7,"2013","Gorgeted Sunangel",277,3,19,124,3,"1700_1900","2013-07-30","FL084",1850,1.298,254.444444444445,"Jul",8,37
"1728","Psammisia ulbrichiana",7,"2013","Wedge-billed Hummingbird",278,1,6,124,2,"1900_2100","2013-07-23","FL086",1950,1.473,254.444444444445,"Jul",17,37
"1729","Psammisia ulbrichiana",7,"2013","Violet-tailed Sylph",266,3,14,124,0,"1700_1900","2013-07-26","FL072",NA,1.239,254.444444444445,"Jul",16,37
"1730","Psammisia ulbrichiana",7,"2013","Tawny-bellied Hermit",278,1,11,124,0,"1900_2100","2013-07-23","FL086",NA,1.2,254.444444444445,"Jul",15,37
"1731","Psammisia ulbrichiana",7,"2013","Tawny-bellied Hermit",277,2,11,124,0,"1700_1900","2013-07-29","FL084",NA,1.2,254.444444444445,"Jul",15,37
"1732","Psammisia ulbrichiana",7,"2013","Purple-bibbed Whitetip",266,3,7,124,0,"1700_1900","2013-07-26","FL072",NA,0.933,254.444444444445,"Jul",12,37
"1733","Psammisia ulbrichiana",7,"2013","Tawny-bellied Hermit",266,2,11,124,0,"1700_1900","2013-07-25","FL072",NA,1.2,254.444444444445,"Jul",15,37
"1734","Psammisia ulbrichiana",7,"2013","Violet-tailed Sylph",278,1,14,124,1,"1900_2100","2013-07-23","FL086",1950,1.239,254.444444444445,"Jul",16,37
"1735","Psammisia ulbrichiana",7,"2014","Green-crowned Brilliant",35,1,10,124,0,"1900_2100","2014-07-22","FH121",NA,0.686,44.5714285714286,"Jul",9,37
"1736","Psammisia ulbrichiana",7,"2014","Wedge-billed Hummingbird",339,1,6,124,0,"1300_1500","2014-07-08","NF108",NA,1.473,44.5714285714286,"Jul",17,37
"1737","Psammisia ulbrichiana",7,"2014","Violet-tailed Sylph",35,1,14,124,0,"1900_2100","2014-07-22","FH121",NA,1.239,44.5714285714286,"Jul",16,37
"1738","Psammisia ulbrichiana",7,"2014","Brown Inca",35,1,13,124,1,"1900_2100","2014-07-22","FH121",2090,0.493,44.5714285714286,"Jul",3,37
"1739","Psammisia ulbrichiana",7,"2014","Brown Inca",339,1,13,124,1,"1300_1500","2014-07-08","NF108",1400,0.493,44.5714285714286,"Jul",3,37
"1740","Psammisia ulbrichiana",7,"2014","Tawny-bellied Hermit",35,1,11,124,0,"1900_2100","2014-07-22","FH121",NA,1.2,44.5714285714286,"Jul",15,37
"1741","Psammisia ulbrichiana",7,"2015","Brown Inca",226,1,13,124,1,"1900_2100","2015-07-14","FH842",1960,0.493,60.75,"Jul",3,37
"1742","Psammisia ulbrichiana",7,"2015","Brown Inca",120,1,13,124,0,"1900_2100","2015-07-14","FH441",NA,0.493,60.75,"Jul",3,37
"1743","Psammisia ulbrichiana",7,"2015","Violet-tailed Sylph",226,1,14,124,2,"1900_2100","2015-07-14","FH842",1960,1.239,60.75,"Jul",16,37
"1744","Psammisia ulbrichiana",7,"2015","Green-crowned Brilliant",226,1,10,124,0,"1900_2100","2015-07-14","FH842",NA,0.686,60.75,"Jul",9,37
"1745","Psammisia ulbrichiana",7,"2015","Booted Racket-tail",120,1,8,124,0,"1900_2100","2015-07-14","FH441",NA,1.571,60.75,"Jul",2,37
"1746","Psammisia ulbrichiana",7,"2015","Tawny-bellied Hermit",120,1,11,124,0,"1900_2100","2015-07-14","FH441",NA,1.2,60.75,"Jul",15,37
"1747","Psammisia ulbrichiana",7,"2015","Green-crowned Brilliant",120,1,10,124,0,"1900_2100","2015-07-14","FH441",NA,0.686,60.75,"Jul",9,37
"1748","Psammisia ulbrichiana",7,"2015","Speckled Hummingbird",226,1,20,124,1,"1900_2100","2015-07-14","FH842",1960,1.359,60.75,"Jul",13,37
"1749","Psammisia ulbrichiana",7,"2015","Violet-tailed Sylph",120,1,14,124,3,"1900_2100","2015-07-14","FH441",1920,1.239,60.75,"Jul",16,37
"1750","Psammisia ulbrichiana",7,"2015","Purple-bibbed Whitetip",120,1,7,124,0,"1900_2100","2015-07-14","FH441",NA,0.933,60.75,"Jul",12,37
"1751","Psammisia ulbrichiana",7,"2015","Wedge-billed Hummingbird",120,1,6,124,0,"1900_2100","2015-07-14","FH441",NA,1.473,60.75,"Jul",17,37
"1752","Psammisia ulbrichiana",7,"2015","Tawny-bellied Hermit",226,1,11,124,0,"1900_2100","2015-07-14","FH842",NA,1.2,60.75,"Jul",15,37
"1753","Psammisia ulbrichiana",11,"2014","Booted Racket-tail",351,1,8,124,0,"1500_1700","2014-11-30","NF147",NA,1.571,0,NA,2,37
"1754","Psammisia ulbrichiana",11,"2014","Wedge-billed Hummingbird",351,1,6,124,0,"1500_1700","2014-11-30","NF147",NA,1.473,0,NA,17,37
"1755","Psammisia ulbrichiana",11,"2014","Tawny-bellied Hermit",351,1,11,124,0,"1500_1700","2014-11-30","NF147",NA,1.2,0,NA,15,37
"1756","Psammisia ulbrichiana",11,"2014","Violet-tailed Sylph",351,1,14,124,1,"1500_1700","2014-11-30","NF147",1679,1.239,0,NA,16,37
"1757","Psammisia ulbrichiana",11,"2014","Purple-bibbed Whitetip",351,1,7,124,0,"1500_1700","2014-11-30","NF147",NA,0.933,0,NA,12,37
"1758","Renealmia sessilifolia",1,"2014","Stripe-throated Hermit",316,1,4,127,1,"1300_1500","2014-01-26","NF044",1359,0.279,2,"Jan",14,38
"1759","Renealmia sessilifolia",1,"2014","Wedge-billed Hummingbird",316,1,6,127,0,"1300_1500","2014-01-26","NF044",NA,1.151,2,"Jan",17,38
"1760","Renealmia sessilifolia",1,"2014","Speckled Hummingbird",5,1,20,127,1,"2300_2500","2014-01-08","FH107",2440,1.037,2,"Jan",13,38
"1761","Renealmia sessilifolia",1,"2014","Crowned Woodnymph",316,1,2,127,1,"1300_1500","2014-01-26","NF044",1359,0.472,2,"Jan",6,38
"1762","Renealmia sessilifolia",1,"2014","Booted Racket-tail",316,1,8,127,5,"1300_1500","2014-01-26","NF044",1359,1.249,2,"Jan",2,38
"1763","Renealmia sessilifolia",2,"2014","Collared Inca",158,1,16,127,0,"2100_2300","2014-02-27","FH611",NA,0.7,1.75,"Feb",5,38
"1764","Renealmia sessilifolia",2,"2014","Buff-tailed Coronet",158,1,17,127,0,"2100_2300","2014-02-27","FH611",NA,0.853,1.75,"Feb",4,38
"1765","Renealmia sessilifolia",2,"2014","Speckled Hummingbird",102,1,20,127,2,"2300_2500","2014-02-12","FH409",2440,1.037,1.75,"Feb",13,38
"1766","Renealmia sessilifolia",2,"2014","Speckled Hummingbird",158,1,20,127,1,"2100_2300","2014-02-27","FH611",2290,1.037,1.75,"Feb",13,38
"1767","Renealmia sessilifolia",2,"2014","Gorgeted Sunangel",158,1,19,127,2,"2100_2300","2014-02-27","FH611",2290,0.976,1.75,"Feb",8,38
"1768","Renealmia sessilifolia",2,"2014","Hoary Puffleg",158,1,18,127,0,"2100_2300","2014-02-27","FH611",NA,0.791,1.75,"Feb",11,38
"1769","Renealmia sessilifolia",3,"2014","Wedge-billed Hummingbird",207,1,6,127,0,"1700_1900","2014-03-11","FH810",NA,1.151,3,"Mar",17,38
"1770","Renealmia sessilifolia",3,"2014","Purple-bibbed Whitetip",207,1,7,127,0,"1700_1900","2014-03-11","FH810",NA,0.611,3,"Mar",12,38
"1771","Renealmia sessilifolia",3,"2014","Booted Racket-tail",207,1,8,127,0,"1700_1900","2014-03-11","FH810",NA,1.249,3,"Mar",2,38
"1772","Renealmia sessilifolia",3,"2014","Tawny-bellied Hermit",207,1,11,127,0,"1700_1900","2014-03-11","FH810",NA,1.522,3,"Mar",15,38
"1773","Renealmia sessilifolia",3,"2014","Violet-tailed Sylph",207,1,14,127,1,"1700_1900","2014-03-11","FH810",1890,0.917,3,"Mar",16,38
"1774","Renealmia sessilifolia",3,"2014","Green-crowned Brilliant",207,1,10,127,0,"1700_1900","2014-03-11","FH810",NA,0.364,3,"Mar",9,38
"1775","Renealmia sessilifolia",4,"2015","Gorgeted Sunangel",142,1,19,127,2,"2100_2300","2015-04-08","FH537",2290,0.976,2.5,"Apr",8,38
"1776","Renealmia sessilifolia",4,"2015","Collared Inca",142,1,16,127,0,"2100_2300","2015-04-08","FH537",NA,0.7,2.5,"Apr",5,38
"1777","Renealmia sessilifolia",4,"2015","Buff-tailed Coronet",142,1,17,127,0,"2100_2300","2015-04-08","FH537",NA,0.853,2.5,"Apr",4,38
"1778","Renealmia sessilifolia",4,"2015","Hoary Puffleg",142,1,18,127,0,"2100_2300","2015-04-08","FH537",NA,0.791,2.5,"Apr",11,38
"1779","Renealmia sessilifolia",6,"2014","Purple-bibbed Whitetip",209,1,7,127,0,"1700_1900","2014-06-04","FH816",NA,0.611,4.33333333333333,"Jun",12,38
"1780","Renealmia sessilifolia",6,"2014","Violet-tailed Sylph",209,1,14,127,3,"1700_1900","2014-06-04","FH816",1780,0.917,4.33333333333333,"Jun",16,38
"1781","Renealmia sessilifolia",6,"2014","Wedge-billed Hummingbird",209,1,6,127,0,"1700_1900","2014-06-04","FH816",NA,1.151,4.33333333333333,"Jun",17,38
"1782","Renealmia sessilifolia",6,"2014","Tawny-bellied Hermit",209,1,11,127,0,"1700_1900","2014-06-04","FH816",NA,1.522,4.33333333333333,"Jun",15,38
"1783","Renealmia sessilifolia",6,"2014","Booted Racket-tail",209,1,8,127,0,"1700_1900","2014-06-04","FH816",NA,1.249,4.33333333333333,"Jun",2,38
"1784","Renealmia sessilifolia",6,"2014","Green-crowned Brilliant",209,1,10,127,0,"1700_1900","2014-06-04","FH816",NA,0.364,4.33333333333333,"Jun",9,38
"1785","Renealmia sessilifolia",7,"2013","Green-crowned Brilliant",275,2,10,127,0,"1700_1900","2013-07-28","FL082",NA,0.364,38.1666666666667,"Jul",9,38
"1786","Renealmia sessilifolia",7,"2013","Booted Racket-tail",275,1,8,127,0,"1700_1900","2013-07-27","FL082",NA,1.249,38.1666666666667,"Jul",2,38
"1787","Renealmia sessilifolia",7,"2013","Violet-tailed Sylph",275,2,14,127,2,"1700_1900","2013-07-28","FL082",1760,0.917,38.1666666666667,"Jul",16,38
"1788","Renealmia sessilifolia",7,"2013","Purple-bibbed Whitetip",275,1,7,127,0,"1700_1900","2013-07-27","FL082",NA,0.611,38.1666666666667,"Jul",12,38
"1789","Renealmia sessilifolia",7,"2013","Booted Racket-tail",257,2,8,127,0,"1500_1700","2013-07-06","FL053",NA,1.249,38.1666666666667,"Jul",2,38
"1790","Renealmia sessilifolia",7,"2013","Booted Racket-tail",275,2,8,127,0,"1700_1900","2013-07-28","FL082",NA,1.249,38.1666666666667,"Jul",2,38
"1791","Renealmia sessilifolia",7,"2013","Violet-tailed Sylph",275,1,14,127,3,"1700_1900","2013-07-27","FL082",1760,0.917,38.1666666666667,"Jul",16,38
"1792","Renealmia sessilifolia",7,"2013","White-whiskered Hermit",257,1,3,127,0,"1500_1700","2013-07-05","FL053",NA,1.679,38.1666666666667,"Jul",18,38
"1793","Renealmia sessilifolia",7,"2013","Green-crowned Brilliant",275,1,10,127,0,"1700_1900","2013-07-27","FL082",NA,0.364,38.1666666666667,"Jul",9,38
"1794","Renealmia sessilifolia",7,"2013","Tawny-bellied Hermit",275,2,11,127,0,"1700_1900","2013-07-28","FL082",NA,1.522,38.1666666666667,"Jul",15,38
"1795","Renealmia sessilifolia",7,"2013","Tawny-bellied Hermit",257,2,11,127,2,"1500_1700","2013-07-06","FL053",1550,1.522,38.1666666666667,"Jul",15,38
"1796","Renealmia sessilifolia",7,"2013","Tawny-bellied Hermit",257,1,11,127,0,"1500_1700","2013-07-05","FL053",NA,1.522,38.1666666666667,"Jul",15,38
"1797","Renealmia sessilifolia",7,"2013","Wedge-billed Hummingbird",257,1,6,127,0,"1500_1700","2013-07-05","FL053",NA,1.151,38.1666666666667,"Jul",17,38
"1798","Renealmia sessilifolia",7,"2013","Wedge-billed Hummingbird",275,1,6,127,0,"1700_1900","2013-07-27","FL082",NA,1.151,38.1666666666667,"Jul",17,38
"1799","Renealmia sessilifolia",7,"2013","Wedge-billed Hummingbird",275,2,6,127,0,"1700_1900","2013-07-28","FL082",NA,1.151,38.1666666666667,"Jul",17,38
"1800","Renealmia sessilifolia",7,"2013","Purple-bibbed Whitetip",275,2,7,127,0,"1700_1900","2013-07-28","FL082",NA,0.611,38.1666666666667,"Jul",12,38
"1801","Renealmia sessilifolia",7,"2013","Booted Racket-tail",257,1,8,127,1,"1500_1700","2013-07-05","FL053",1550,1.249,38.1666666666667,"Jul",2,38
"1802","Renealmia sessilifolia",7,"2013","White-whiskered Hermit",257,2,3,127,1,"1500_1700","2013-07-06","FL053",1550,1.679,38.1666666666667,"Jul",18,38
"1803","Renealmia sessilifolia",7,"2013","Purple-bibbed Whitetip",257,1,7,127,0,"1500_1700","2013-07-05","FL053",NA,0.611,38.1666666666667,"Jul",12,38
"1804","Renealmia sessilifolia",7,"2013","Purple-bibbed Whitetip",257,2,7,127,0,"1500_1700","2013-07-06","FL053",NA,0.611,38.1666666666667,"Jul",12,38
"1805","Renealmia sessilifolia",7,"2013","Tawny-bellied Hermit",275,1,11,127,0,"1700_1900","2013-07-27","FL082",NA,1.522,38.1666666666667,"Jul",15,38
"1806","Renealmia sessilifolia",7,"2013","Wedge-billed Hummingbird",257,2,6,127,0,"1500_1700","2013-07-06","FL053",NA,1.151,38.1666666666667,"Jul",17,38
"1807","Renealmia sessilifolia",9,"2014","Purple-bibbed Whitetip",215,1,7,127,0,"1700_1900","2014-09-22","FH822",NA,0.611,8.33333333333333,"Sep",12,38
"1808","Renealmia sessilifolia",9,"2014","Tawny-bellied Hermit",215,1,11,127,0,"1700_1900","2014-09-22","FH822",NA,1.522,8.33333333333333,"Sep",15,38
"1809","Renealmia sessilifolia",9,"2014","Brown Inca",215,1,13,127,3,"1700_1900","2014-09-22","FH822",1830,0.815,8.33333333333333,"Sep",3,38
"1810","Renealmia sessilifolia",9,"2014","Wedge-billed Hummingbird",215,1,6,127,0,"1700_1900","2014-09-22","FH822",NA,1.151,8.33333333333333,"Sep",17,38
"1811","Renealmia sessilifolia",9,"2014","Violet-tailed Sylph",215,1,14,127,1,"1700_1900","2014-09-22","FH822",1830,0.917,8.33333333333333,"Sep",16,38
"1812","Renealmia sessilifolia",9,"2014","Green-crowned Brilliant",215,1,10,127,0,"1700_1900","2014-09-22","FH822",NA,0.364,8.33333333333333,"Sep",9,38
"1813","Renealmia sessilifolia",9,"2014","Booted Racket-tail",215,1,8,127,0,"1700_1900","2014-09-22","FH822",NA,1.249,8.33333333333333,"Sep",2,38
"1814","Renealmia sessilifolia",10,"2015","Buff-tailed Coronet",24,1,17,127,0,"2100_2300","2015-10-07","FH1130",NA,0.853,5.5,"Oct",4,38
"1815","Renealmia sessilifolia",10,"2015","Hoary Puffleg",24,1,18,127,0,"2100_2300","2015-10-07","FH1130",NA,0.791,5.5,"Oct",11,38
"1816","Renealmia sessilifolia",10,"2015","Violet-tailed Sylph",24,1,14,127,1,"2100_2300","2015-10-07","FH1130",2270,0.917,5.5,"Oct",16,38
"1817","Renealmia sessilifolia",10,"2015","Collared Inca",24,1,16,127,0,"2100_2300","2015-10-07","FH1130",NA,0.7,5.5,"Oct",5,38
"1818","Renealmia sessilifolia",12,"2014","Brown Inca",138,1,13,127,1,"1700_1900","2014-12-02","FH529",1820,0.815,4.33333333333333,"Dec",3,38
"1819","Renealmia sessilifolia",12,"2014","Green-crowned Brilliant",138,1,10,127,0,"1700_1900","2014-12-02","FH529",NA,0.364,4.33333333333333,"Dec",9,38
"1820","Renealmia sessilifolia",12,"2014","Booted Racket-tail",353,1,8,127,1,"1500_1700","2014-12-09","NF152",1656,1.249,4.33333333333333,"Dec",2,38
"1821","Renealmia sessilifolia",12,"2014","Wedge-billed Hummingbird",138,1,6,127,0,"1700_1900","2014-12-02","FH529",NA,1.151,4.33333333333333,"Dec",17,38
"1822","Renealmia sessilifolia",12,"2014","Wedge-billed Hummingbird",353,1,6,127,0,"1500_1700","2014-12-09","NF152",NA,1.151,4.33333333333333,"Dec",17,38
"1823","Renealmia sessilifolia",12,"2014","Booted Racket-tail",138,1,8,127,0,"1700_1900","2014-12-02","FH529",NA,1.249,4.33333333333333,"Dec",2,38
"1824","Renealmia sessilifolia",12,"2014","Tawny-bellied Hermit",353,1,11,127,0,"1500_1700","2014-12-09","NF152",NA,1.522,4.33333333333333,"Dec",15,38
"1825","Renealmia sessilifolia",12,"2014","Purple-bibbed Whitetip",138,1,7,127,0,"1700_1900","2014-12-02","FH529",NA,0.611,4.33333333333333,"Dec",12,38
"1826","Renealmia sessilifolia",12,"2014","Tawny-bellied Hermit",138,1,11,127,0,"1700_1900","2014-12-02","FH529",NA,1.522,4.33333333333333,"Dec",15,38
"1827","Renealmia sessilifolia",12,"2014","Purple-bibbed Whitetip",353,1,7,127,0,"1500_1700","2014-12-09","NF152",NA,0.611,4.33333333333333,"Dec",12,38
"1828","Renealmia sessilifolia",12,"2014","Violet-tailed Sylph",353,1,14,127,1,"1500_1700","2014-12-09","NF152",1656,0.917,4.33333333333333,"Dec",16,38
"1829","Salvia quitensis",7,"2013","Wedge-billed Hummingbird",254,1,6,129,0,"1300_1500","2013-07-04","FL049",NA,1.087,210.888888888889,"Jul",17,39
"1830","Salvia quitensis",7,"2013","Stripe-throated Hermit",254,1,4,129,2,"1300_1500","2013-07-04","FL049",1350,0.215,210.888888888889,"Jul",14,39
"1831","Salvia quitensis",7,"2014","Wedge-billed Hummingbird",336,1,6,129,0,"1300_1500","2014-07-08","NF100",NA,1.087,6.5,"Jul",17,39
"1832","Salvia quitensis",7,"2014","Stripe-throated Hermit",336,1,4,129,1,"1300_1500","2014-07-08","NF100",1400,0.215,6.5,"Jul",14,39
"1833","Salvia quitensis",8,"2013","Purple-bibbed Whitetip",291,1,7,129,0,"1300_1500","2013-08-14","FL102",NA,0.547,30.1666666666667,"Aug",12,39
"1834","Salvia quitensis",8,"2013","Stripe-throated Hermit",291,1,4,129,1,"1300_1500","2013-08-14","FL102",1410,0.215,30.1666666666667,"Aug",14,39
"1835","Salvia quitensis",8,"2013","Wedge-billed Hummingbird",291,1,6,129,0,"1300_1500","2013-08-14","FL102",NA,1.087,30.1666666666667,"Aug",17,39
"1836","Salvia quitensis",11,"2013","Wedge-billed Hummingbird",358,1,6,129,0,"1300_1500","2013-11-06","NF2A",NA,1.087,66,"Nov",17,39
"1837","Salvia quitensis",11,"2013","Stripe-throated Hermit",357,1,4,129,2,"1300_1500","2013-11-17","NF2",1363,0.215,66,"Nov",14,39
"1838","Salvia quitensis",11,"2013","Wedge-billed Hummingbird",357,1,6,129,0,"1300_1500","2013-11-17","NF2",NA,1.087,66,"Nov",17,39
"1839","Salvia quitensis",11,"2013","Stripe-throated Hermit",358,1,4,129,1,"1300_1500","2013-11-06","NF2A",1363,0.215,66,"Nov",14,39
"1840","Salvia quitensis",11,"2013","White-whiskered Hermit",358,1,3,129,0,"1300_1500","2013-11-06","NF2A",NA,1.743,66,"Nov",18,39
